,Unnamed: 0,dateSold,propertyType,lotAreaValue,address,imgSrc,price,listingDateTime,longitude,latitude,listingStatus,zpid,livingArea,daysOnZillow,bedrooms,bathrooms,country,currency,lotAreaUnit,hasImage,listingSubType.is_newHome
709,29,1622098800000,SINGLE_FAMILY,0.25,"10207 Rutherford Ct, Oakton, VA 22124",https://photos.zillowstatic.com/fp/c5497d9503fa0422116c7bb27d4349cf-p_e.jpg,1160000,,-77.29967,38.88668,RECENTLY_SOLD,51799950,3762.0,-1,4.0,4.0,USA,USD,sqft,True,
710,30,1622098800000,SINGLE_FAMILY,0.51,"9412 Lakeside Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/3c9e86dcfd9a512765dd4ac0ae0e2b99-p_e.jpg,1515000,,-77.270874,38.92773,RECENTLY_SOLD,51745431,5805.0,-1,5.0,6.0,USA,USD,acres,True,
711,31,1622098800000,SINGLE_FAMILY,0.34,"604 Ware St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/83bb4ca29a6288ecaf8021f09214d34c-p_e.jpg,1710000,,-77.26728,38.891315,RECENTLY_SOLD,51772212,5883.0,-1,5.0,5.0,USA,USD,acres,True,
712,32,1622098800000,SINGLE_FAMILY,0.29,"1882 Foxstone Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/4cf702468f244e9986d29a10a95fef36-p_e.jpg,1001003,,-77.25741,38.915504,RECENTLY_SOLD,51770132,3444.0,-1,4.0,4.0,USA,USD,acres,True,
713,33,1622098800000,SINGLE_FAMILY,0.52619375573921,"534 Beulah Rd NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/029fa2a9f741da588afe44f541293e90-p_e.jpg,773000,,-77.26584,38.913277,RECENTLY_SOLD,51769508,3054.0,-1,4.0,2.5,USA,USD,acres,True,
714,34,1622098800000,SINGLE_FAMILY,0.35,"9640 Cinnamon Creek Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/701574f725ee002d1657419ad1a8ea67-p_e.jpg,910000,,-77.27668,38.944424,RECENTLY_SOLD,51744565,2600.0,-1,6.0,4.0,USA,USD,acres,True,
715,35,1622098800000,SINGLE_FAMILY,0.4,"2712 Willow Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/82515c7fdcedfe135b0a8d4296877dc0-p_e.jpg,994000,,-77.29593,38.889343,RECENTLY_SOLD,51768200,3228.0,-1,4.0,4.0,USA,USD,acres,True,
716,36,1622098800000,SINGLE_FAMILY,1.19,"2200 Trott Ave, Vienna, VA 22181",https://photos.zillowstatic.com/fp/250807a55089e2a209fbace777a53ebd-p_e.jpg,2822000,,-77.29551,38.910637,PENDING,51767162,7453.0,-1,6.0,7.0,USA,USD,acres,True,True
717,37,1622012400000,SINGLE_FAMILY,0.57,"9104 Quarter Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/7d7e9cdab88c96395fc03dd55b87ad4e-p_e.jpg,950000,,-77.260666,38.931786,RECENTLY_SOLD,51745171,3360.0,-1,4.0,4.0,USA,USD,acres,True,
718,38,1622012400000,SINGLE_FAMILY,5.0,"1506 Windstone Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/1d4b64c839adc0c7626c368604270295-p_e.jpg,2200000,,-77.29769,38.953033,RECENTLY_SOLD,51723971,10217.0,-1,6.0,7.0,USA,USD,sqft,True,
719,39,1622012400000,SINGLE_FAMILY,0.26,"204 Owaissa Ct SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/1991a6b1791f5c4b731b849d78147ed4-p_e.jpg,905000,,-77.249985,38.895267,RECENTLY_SOLD,51773174,2376.0,-1,3.0,4.0,USA,USD,sqft,True,
720,0,1622012400000,SINGLE_FAMILY,10761.0,"304 Jade Ct NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/420163a7330aa01cc098d38e4af37b64-p_e.jpg,701000,,-77.27472,38.898743,RECENTLY_SOLD,51771199,2200.0,-1,4.0,3.0,USA,USD,sqft,True,
721,1,1622012400000,SINGLE_FAMILY,0.58,"2421 Carey Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/1494266fc3cd9aa713f3d69dfff8cacc-p_e.jpg,1795000,,-77.28319,38.898575,RECENTLY_SOLD,51770744,6728.0,-1,6.0,5.0,USA,USD,sqft,True,
722,2,1622012400000,SINGLE_FAMILY,10018.8,"1105 Walker Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/ba131b0858c9e0bc6355383c4f64aa51-p_e.jpg,800000,,-77.25523,38.882984,RECENTLY_SOLD,51803667,2121.0,-1,4.0,2.0,USA,USD,sqft,True,
723,3,1622012400000,SINGLE_FAMILY,0.25,"2618 Bowling Green Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/b5e01adc5c268cb796d04421fd7ab968-p_e.jpg,865000,,-77.240814,38.885117,RECENTLY_SOLD,51808427,2747.0,-1,5.0,4.0,USA,USD,acres,True,
724,4,1622012400000,SINGLE_FAMILY,0.35,"1626 Crim Dell Ln, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.927978515625,-77.25607299804688&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=aeNEPLjTZ3jtZcviNOoVye3ZVfc=",1714885,,-77.25607,38.92798,RECENTLY_SOLD,306650209,4900.0,-1,5.0,5.0,USA,USD,acres,,
725,5,1622012400000,SINGLE_FAMILY,0.29,"413 Orleans Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/f9aa4674be0a7a99b82547da44342316-p_e.jpg,750000,,-77.25814,38.88536,RECENTLY_SOLD,51803455,1058.0,-1,3.0,2.0,USA,USD,acres,True,
726,6,1622012400000,SINGLE_FAMILY,0.31,"9941 Corsica St, Vienna, VA 22181",https://photos.zillowstatic.com/fp/12b5c3e9f6d37e2aabb99218f74b4dbb-p_e.jpg,1175000,,-77.2898,38.902466,RECENTLY_SOLD,51770484,4485.0,-1,6.0,4.0,USA,USD,acres,True,
727,7,1622012400000,SINGLE_FAMILY,0.40078053259871,"210 Patrick St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/5d2740974c938a10db1fdaa26d08348c-p_e.jpg,2800,,-77.248085,38.883762,RECENTLY_SOLD,51807951,1062.0,-1,3.0,2.0,USA,USD,acres,True,
728,8,1621926000000,SINGLE_FAMILY,2.24,"10431 Lawyers Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/da1c0ffa066009380bc32222a0576c71-p_e.jpg,1035000,,-77.30919,38.92129,RECENTLY_SOLD,51744214,3624.0,-1,4.0,5.0,USA,USD,sqft,True,
729,9,1621926000000,SINGLE_FAMILY,0.3,"2001 Annies Way, Vienna, VA 22182",https://photos.zillowstatic.com/fp/6b8c83dd01e88ed48ef36395dfe8d0e0-p_e.jpg,1300000,,-77.24156,38.91058,RECENTLY_SOLD,51774185,4021.0,-1,6.0,6.0,USA,USD,sqft,True,
730,10,1621926000000,SINGLE_FAMILY,0.48,"255 Windover Ave NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/4e4a221db2d9dfd031fa2283044572bd-p_e.jpg,1650000,,-77.27146,38.901585,RECENTLY_SOLD,51770561,4416.0,-1,5.0,5.0,USA,USD,acres,True,
731,11,1621926000000,SINGLE_FAMILY,0.65,"710 Nutley St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/d1814b4fa36d15d95ad3b474a5b2ac03-p_e.jpg,800270,,-77.269104,38.887306,RECENTLY_SOLD,51804062,2700.0,-1,5.0,3.0,USA,USD,acres,True,
732,12,1621839600000,SINGLE_FAMILY,0.27,"2128 Statute Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/5062d961dfc0d6220514f908ddd7e403-p_e.jpg,890000,,-77.27898,38.90885,RECENTLY_SOLD,51768768,2260.0,-1,5.0,4.0,USA,USD,sqft,True,
733,13,1621839600000,SINGLE_FAMILY,,"1007 Ware St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/91f65f352c8de917fbe83585f934acd2-p_e.jpg,1854480,,-77.26269,38.8843,RECENTLY_SOLD,168058586,5662.0,-1,7.0,8.0,USA,USD,,True,
734,14,1621839600000,SINGLE_FAMILY,1.86,"10215 Old Hunt Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/a9e716e3e7ec82885a76dc8743e5a12e-p_e.jpg,1040000,,-77.30007,38.913483,RECENTLY_SOLD,51767106,2276.0,-1,5.0,4.0,USA,USD,sqft,True,
735,15,1621839600000,SINGLE_FAMILY,10018.8,"103 Elmar Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/8a570dee356cc46a409c3ce019fc57c0-p_e.jpg,1830000,,-77.25561,38.89466,RECENTLY_SOLD,51772478,5972.0,-1,6.0,7.0,USA,USD,sqft,True,
736,16,1621580400000,SINGLE_FAMILY,0.72,"10319 Hickory Forest Dr, Oakton, VA 22124",https://photos.zillowstatic.com/fp/77b69fa81568d7284fbdb8c4a5a18771-p_e.jpg,1300000,,-77.30232,38.894333,RECENTLY_SOLD,51768207,6742.0,-1,6.0,5.0,USA,USD,acres,True,
737,17,1621580400000,SINGLE_FAMILY,0.57,"300 Mashie Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/d6ae9b0738501c2945a2cf7da73f58a2-p_e.jpg,2508550,,-77.25067,38.908894,RECENTLY_SOLD,51769817,8536.0,-1,7.0,7.0,USA,USD,acres,True,
738,18,1621580400000,SINGLE_FAMILY,,"1552 Shelford Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/d4e07083ec94fcf92013997016a38755-p_e.jpg,1810000,,-77.256096,38.93434,RECENTLY_SOLD,59786696,5656.0,-1,5.0,5.0,USA,USD,,True,
739,19,1621580400000,SINGLE_FAMILY,0.31,"202 Scott Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/5e74e8d48beceeffde37f8b21455c9d6-p_e.jpg,710000,,-77.253426,38.88675,RECENTLY_SOLD,51803533,2242.0,-1,3.0,2.0,USA,USD,sqft,True,
740,20,1621580400000,SINGLE_FAMILY,8276.4,"8511 Wedderburn Station Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/dad12b534d8e63252069084004fcc36e-p_e.jpg,1429000,,-77.2388,38.895145,RECENTLY_SOLD,122038351,4279.0,-1,6.0,6.0,USA,USD,sqft,True,
741,21,1621580400000,SINGLE_FAMILY,0.46,"9804 Fosbak Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/8736c3310a4b2f4ea0b852943083ebcd-p_e.jpg,1150000,,-77.287285,38.929043,RECENTLY_SOLD,51745854,3374.0,-1,4.0,4.0,USA,USD,acres,True,
742,22,1621494000000,SINGLE_FAMILY,2.72,"9365 Campbell Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/071a1864315b067a53188a9f4e79411e-p_e.jpg,900000,,-77.271385,38.933533,RECENTLY_SOLD,51744479,2444.0,-1,3.0,3.0,USA,USD,sqft,True,
743,23,1621494000000,SINGLE_FAMILY,0.57,"10112 Garrett St, Vienna, VA 22181",https://photos.zillowstatic.com/fp/341660e523e6da965950adfbdebd60c5-p_e.jpg,1155000,,-77.296715,38.90921,RECENTLY_SOLD,51766968,4035.0,-1,6.0,5.0,USA,USD,acres,True,
744,24,1621494000000,SINGLE_FAMILY,1.06,"1331 Belasco Valley Cir, Great Falls, VA 22102",https://photos.zillowstatic.com/fp/534b27d5f81d463204c70e7cfc839355-p_e.jpg,2265789,,-77.25952,38.95341,RECENTLY_SOLD,306650182,6180.0,-1,5.0,6.0,USA,USD,sqft,True,
745,25,1621407600000,SINGLE_FAMILY,0.42,"8810 Skokie Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/77a29fabcf929564eea84f82fbc4e418-p_e.jpg,1045000,,-77.25128,38.92465,RECENTLY_SOLD,51746261,3169.0,-1,5.0,4.0,USA,USD,acres,True,
746,26,1621407600000,SINGLE_FAMILY,0.53,"508 Devonshire Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/7da92c8ca99f786f51011793cf13e5b3-p_e.jpg,1029000,,-77.25569,38.91631,RECENTLY_SOLD,51769971,2842.0,-1,4.0,4.0,USA,USD,acres,True,
747,27,1621407600000,SINGLE_FAMILY,0.12,"9818 Fox Rest Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/8c372cd77bbf2bd7acf5b9135067232f-p_e.jpg,1100000,,-77.28608,38.88519,RECENTLY_SOLD,51802801,3320.0,-1,4.0,4.0,USA,USD,sqft,True,
748,28,1621407600000,SINGLE_FAMILY,0.5,"9745 Vale Rd NW, Vienna, VA 22181",https://photos.zillowstatic.com/fp/35943831e5d01ffc5ef671c4aabcd359-p_e.jpg,1335000,,-77.28228,38.898308,RECENTLY_SOLD,51770601,5460.0,-1,6.0,5.0,USA,USD,acres,True,
749,29,1621407600000,SINGLE_FAMILY,1306.0,"2787 Grovemore Ln, Vienna, VA 22180",https://photos.zillowstatic.com/fp/24d42495c9648a8ab3ae4bcbc539e9b8-p_e.jpg,510000,,-77.241875,38.87872,RECENTLY_SOLD,51808877,1088.0,-1,3.0,3.0,USA,USD,sqft,True,
750,30,1621407600000,SINGLE_FAMILY,0.31,"230 Ayr Hill Ave NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/d86bc47826f98a32de606afaf04e77b9-p_e.jpg,1749000,,-77.263916,38.906902,RECENTLY_SOLD,51769589,4744.0,-1,6.0,5.0,USA,USD,acres,True,
751,31,1621407600000,SINGLE_FAMILY,0.26,"302 Jade Ct NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/b81def836fb1dbf26c713eaeb327852a-p_e.jpg,2042125,,-77.27473,38.898525,PENDING,51771200,6090.0,-1,7.0,7.0,USA,USD,acres,True,True
752,32,1621321200000,SINGLE_FAMILY,10454.4,"206 Glyndon St SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/27cdd30e7ca51c8e9d19b5b10bc46908-p_e.jpg,1677000,,-77.2583,38.903286,RECENTLY_SOLD,119112189,4685.0,-1,6.0,5.0,USA,USD,sqft,True,
753,33,1621321200000,SINGLE_FAMILY,0.42858126721763,"214 Pleasant St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/17c275ce98f88735988b614db209bbf9-p_e.jpg,825000,,-77.267624,38.897507,RECENTLY_SOLD,51773071,1188.0,-1,4.0,2.0,USA,USD,acres,True,
754,34,1621321200000,SINGLE_FAMILY,0.33,"604 Longview Ct NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/7259e8e359b452254682192bb09180f5-p_e.jpg,882550,,-77.2525,38.920177,RECENTLY_SOLD,51746424,2872.0,-1,4.0,3.0,USA,USD,sqft,True,
755,35,1621321200000,SINGLE_FAMILY,0.68,"10159 Hillington Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/0f896044c3ed6b84133c6a47a0e0e3ec-p_e.jpg,1250000,,-77.29306,38.924774,RECENTLY_SOLD,51744335,4346.0,-1,4.0,4.0,USA,USD,acres,True,
756,36,1621321200000,SINGLE_FAMILY,10454.4,"103 Yeonas Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3dc327b5296127e1beb3de7a8c862b40-p_e.jpg,736000,,-77.251015,38.888317,RECENTLY_SOLD,51803884,1832.0,-1,5.0,3.0,USA,USD,sqft,True,
757,37,1621321200000,SINGLE_FAMILY,0.23,"401 Blair Rd NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/a3dea25629edff7bcdc1933cc0537461-p_e.jpg,775000,,-77.27828,38.90562,RECENTLY_SOLD,51769041,1914.0,-1,4.0,3.0,USA,USD,sqft,True,
758,38,1621321200000,SINGLE_FAMILY,0.72,"9729 Lawyers Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/8e1a4e305bd11d2088c3f30e6cbe59c7-p_e.jpg,1020999,,-77.28211,38.90764,RECENTLY_SOLD,51768306,4036.0,-1,5.0,4.0,USA,USD,acres,True,
759,39,1621234800000,SINGLE_FAMILY,0.25018365472911,"212 Courthouse Cir SW, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.896278381347656,-77.26846313476562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RBs8THq3YTOZ4CyI2ZOY3im4-hE=",740000,,-77.26846,38.89628,RECENTLY_SOLD,51773017,1238.0,-1,4.0,2.5,USA,USD,acres,,
760,0,1621234800000,SINGLE_FAMILY,9175.0,"9688 Parkland Meadow Ln, Vienna, VA 22181","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.88330841064453,-77.27872467041016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=fIhcBMfdtTGN-EHmny2Ez9TvzfI=",1661910,,-77.278725,38.88331,RECENTLY_SOLD,333568806,3746.0,-1,4.0,5.5,USA,USD,sqft,,
761,1,1621234800000,SINGLE_FAMILY,5.0182966023875,"1630 Crim Dell Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/3099e0942df19827c3042c53fbc023de-p_e.jpg,1672005,,-77.25597,38.928474,RECENTLY_SOLD,51746185,2452.0,-1,4.0,3.0,USA,USD,acres,True,
762,2,1621234800000,SINGLE_FAMILY,0.24,"2445 Villanova Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/4ba319be98aeb935dd26d01ad89d32d5-p_e.jpg,1075000,,-77.22939,38.890366,RECENTLY_SOLD,51777193,2990.0,-1,5.0,3.0,USA,USD,sqft,True,
763,3,1621234800000,SINGLE_FAMILY,0.83,"10012 Carpers Farm Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/c5603a65dbf72b53f315bb7e399988c6-p_e.jpg,1250000,,-77.29478,38.96536,RECENTLY_SOLD,51723601,4581.0,-1,5.0,4.0,USA,USD,acres,True,
764,4,1621234800000,SINGLE_FAMILY,5.3928145087236,"1401 Crowell Rd, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.96120071411133,-77.29638671875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=egpAj6Sev_zbtm1LAPsTFtQYUIg=",2150000,,-77.29639,38.9612,RECENTLY_SOLD,51723294,1950.0,-1,3.0,2.0,USA,USD,acres,,
765,5,1621234800000,SINGLE_FAMILY,0.13,"2602 Amanda Ct, Vienna, VA 22180",https://photos.zillowstatic.com/fp/43d54f1e7b84b05ffd2b48e6e47c0e00-p_e.jpg,1070000,,-77.23609,38.885967,RECENTLY_SOLD,60391457,5018.0,-1,4.0,4.0,USA,USD,sqft,True,
766,6,1621234800000,SINGLE_FAMILY,0.29,"413 Cynthia Ln NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/4e5d434673f8666d7b5f68a853b08470-p_e.jpg,700000,,-77.2631,38.91461,RECENTLY_SOLD,51769965,1463.0,-1,4.0,3.0,USA,USD,acres,True,
767,7,1620975600000,SINGLE_FAMILY,0.97506887052342,"1341 Belasco Valley Cir, Great Falls, VA 22102","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95149612426758,-77.26056671142578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=nM-TUIy50ZQdHmzctgIa4JZK978=",2462670,,-77.26057,38.951496,RECENTLY_SOLD,306650190,6158.0,-1,5.0,7.0,USA,USD,acres,,
768,8,1620975600000,SINGLE_FAMILY,0.44226354453627,"349 Park St NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/80410b00e93dd6a22b3dcab2979e9b0e-p_e.jpg,912562,,-77.26677,38.907036,RECENTLY_SOLD,51769587,1414.0,-1,4.0,2.0,USA,USD,acres,True,
769,9,1620975600000,SINGLE_FAMILY,8859.0,"2131 Robin Way Ct, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.90531921386719,-77.23827362060547&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rYFwnKwnJC3bpKFp3whBoSQP3o8=",985000,,-77.23827,38.90532,RECENTLY_SOLD,51774056,2644.0,-1,5.0,3.5,USA,USD,sqft,,
770,10,1620975600000,SINGLE_FAMILY,0.21,"9688 Parkland Meadow Ln #7, Vienna, VA 22181","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.88330841064453,-77.27872467041016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=fIhcBMfdtTGN-EHmny2Ez9TvzfI=",1661910,,,,RECENTLY_SOLD,2070921167,5074.0,-1,5.0,6.0,USA,USD,sqft,,
771,11,1620975600000,SINGLE_FAMILY,0.25,"308 Valeview Ct NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/38147ad69ade617c927b1e48aa6602e4-p_e.jpg,956000,,-77.28081,38.898743,RECENTLY_SOLD,51771064,2030.0,-1,4.0,3.0,USA,USD,acres,True,
772,12,1620975600000,SINGLE_FAMILY,0.26,"2622 Bowling Green Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3c5d087e386cd3f837d3a435e596b127-p_e.jpg,745000,,-77.24048,38.884773,RECENTLY_SOLD,51808429,1800.0,-1,4.0,3.0,USA,USD,acres,True,
773,13,1620975600000,SINGLE_FAMILY,0.37,"902 Myers Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/d9078baa7da663d0854aac70a1010a62-p_e.jpg,925000,,-77.26799,38.885853,RECENTLY_SOLD,51804118,2652.0,-1,3.0,3.0,USA,USD,acres,True,
774,14,1620975600000,SINGLE_FAMILY,0.45,"2406 Stryker Ave, Vienna, VA 22181",https://photos.zillowstatic.com/fp/79b5697634dbc4d785cacee13269319b-p_e.jpg,1300000,,-77.2978,38.903767,RECENTLY_SOLD,51767235,5131.0,-1,5.0,5.0,USA,USD,acres,True,
775,15,1620975600000,SINGLE_FAMILY,0.51,"2232 Carmichael Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/46cf1126b3c22f0ba05b534ac793e6b9-p_e.jpg,1160000,,-77.28556,38.905045,RECENTLY_SOLD,51768987,3230.0,-1,5.0,4.0,USA,USD,acres,True,
776,16,1620975600000,SINGLE_FAMILY,0.32,"9701 Counsellor Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/2e362c6591432d35434b379033eef0e6-p_e.jpg,855000,,-77.27999,38.90701,RECENTLY_SOLD,51768646,2266.0,-1,5.0,3.0,USA,USD,acres,True,
777,17,1620975600000,SINGLE_FAMILY,1.0,"10091 Lawyers Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/1e25ffcd56ad694efbe183a492854c39-p_e.jpg,1210000,,-77.29368,38.91303,RECENTLY_SOLD,51766842,3962.0,-1,5.0,4.0,USA,USD,sqft,True,
778,18,1620975600000,SINGLE_FAMILY,0.35,"1914 Grand Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/dbaf092b10c48349af58510f900bf84c-p_e.jpg,1146000,,-77.27217,38.918293,RECENTLY_SOLD,51745551,3276.0,-1,5.0,4.0,USA,USD,acres,True,
779,19,1620975600000,SINGLE_FAMILY,0.25,"2004 Wolftrap Oaks Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/6d1284b7cc95aa9fae7b7cc7baf6b8de-p_e.jpg,1010000,,-77.240715,38.91056,RECENTLY_SOLD,51774012,3374.0,-1,5.0,4.0,USA,USD,sqft,True,
780,20,1620975600000,SINGLE_FAMILY,0.33,"9352 Robnel Pl, Vienna, VA 22182",https://photos.zillowstatic.com/fp/3ee12f403890eee4cca93768893de3c9-p_e.jpg,880000,,-77.26913,38.95228,RECENTLY_SOLD,51725779,2448.0,-1,4.0,4.0,USA,USD,acres,True,
781,21,1620975600000,SINGLE_FAMILY,0.46,"526 Nelson Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/420be16f003c830d7cb06aa8b3ff43d8-p_e.jpg,2489000,,-77.261314,38.914043,RECENTLY_SOLD,51769889,7674.0,-1,5.0,7.0,USA,USD,sqft,True,
782,22,1620975600000,SINGLE_FAMILY,0.55,"2312 Williams Ave, Vienna, VA 22182",https://photos.zillowstatic.com/fp/9b7d41cc4bd13881a96c0dafe9835464-p_e.jpg,1525000,,-77.23597,38.8975,RECENTLY_SOLD,51776749,4596.0,-1,5.0,5.0,USA,USD,acres,True,
783,23,1620975600000,SINGLE_FAMILY,0.46,"528 Nelson Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/1ee4b7769c1d340053a1748ef4ddfd6d-p_e.jpg,2400000,,-77.26102,38.91433,RECENTLY_SOLD,51769890,6907.0,-1,5.0,6.0,USA,USD,sqft,True,
784,24,1620975600000,SINGLE_FAMILY,0.29,"2040 Lord Fairfax Rd, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.90692138671875,-77.23323059082031&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=eeCwVg1-TpuC4Z8SJsMubzj0eOU=",1165000,,-77.23323,38.90692,RECENTLY_SOLD,51774406,3080.0,-1,5.0,5.0,USA,USD,acres,,
785,25,1620889200000,SINGLE_FAMILY,8712.0,"2200 Chestertown Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/8443b6892d130661a47b3d8cca9f736a-p_e.jpg,930000,,-77.24172,38.902985,RECENTLY_SOLD,51777342,2352.0,-1,4.0,3.0,USA,USD,sqft,True,
786,26,1620889200000,SINGLE_FAMILY,0.2,"2049 Woodford Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/773943eb3f922a0dd67c3137b18b9e8d-p_e.jpg,1000000,,-77.2376,38.90737,RECENTLY_SOLD,51774069,4335.0,-1,5.0,4.0,USA,USD,sqft,True,
787,27,1620889200000,SINGLE_FAMILY,0.95,"10202 Cedar Pond Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/8ed5126f73da4b87ca35657e53fd9121-p_e.jpg,1477000,,-77.2992,38.925438,RECENTLY_SOLD,51744283,4530.0,-1,5.0,5.0,USA,USD,acres,True,
788,28,1620802800000,SINGLE_FAMILY,0.6,"10232 Brittenford Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/93ae524b2e532655b478ad35540bf8b9-p_e.jpg,1175000,,-77.297874,38.946224,RECENTLY_SOLD,51724153,3740.0,-1,4.0,4.0,USA,USD,acres,True,
789,29,1620802800000,SINGLE_FAMILY,0.46,"1918 Batten Hollow Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/6f03ac302080c6230ce4b518d9f84e54-p_e.jpg,1007050,,-77.2851,38.922928,RECENTLY_SOLD,51745814,2160.0,-1,4.0,3.0,USA,USD,acres,True,
790,30,1620802800000,SINGLE_FAMILY,0.41,"1632 Crim Dell Ln, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.9286994934082,-77.25586700439453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RZyuF6tywq3cjkQCGqcQoYszHCY=",1544050,,-77.25587,38.9287,RECENTLY_SOLD,306650211,6638.0,-1,6.0,6.0,USA,USD,acres,,
